State,Latitude,Longitude,Date,SWE,Precipitation,Cumulative_Precipitation,Max_Temp,Min_Temp
WY,-110.91,42.51,16758,15,20,48,0.9,-5.9
WY,-110.91,42.51,16757,15,0,48,-0.5,-7
WY,-110.91,42.51,16756,15,0,48,-3.5,-10.7
WY,-110.91,42.51,16755,15,0,48,0,-6.7
WY,-106.09,42.57,16762,58,0,122,4.8,-2.5
WY,-106.09,42.57,16761,56,3,119,3.4,-5.3
WY,-106.09,42.57,16760,51,8,112,-4.4,-14.8
WY,-106.09,42.57,16759,43,3,109,-0.6,-16.1
WY,-106.09,42.57,16758,38,10,99,0.1,-10.3
WY,-106.09,42.57,16757,38,0,99,-1.5,-10.8
WY,-106.09,42.57,16756,36,3,97,-1.4,-7.9
WY,-106.09,42.57,16755,23,8,89,2.5,-6.9
WY,-105.58,42.28,16762,36,0,74,5.5,0
WY,-105.58,42.28,16761,36,3,71,3.4,-4.8
WY,-105.58,42.28,16760,33,3,69,-3.2,-13.6
WY,-105.58,42.28,16759,28,8,61,1,-14.9
WY,-105.58,42.28,16758,18,5,56,0.7,-8.5
WY,-105.58,42.28,16757,20,0,56,1.5,-8.6
WY,-105.58,42.28,16756,20,0,56,0.7,-6.9
WY,-105.58,42.28,16755,18,0,56,2.6,-4.9
WY,-105.86,42.44,16762,20,0,56,4.4,-4.1
WY,-105.86,42.44,16761,18,3,53,2.4,-10.3
WY,-105.86,42.44,16760,18,3,51,-5.1,-16.6
WY,-105.86,42.44,16759,15,3,48,-0.3,-15.3
WY,-105.86,42.44,16758,8,8,41,-0.2,-13.6
WY,-105.86,42.44,16757,8,0,41,-0.6,-13.2
WY,-105.86,42.44,16756,8,0,41,-1.1,-7.8
WY,-105.86,42.44,16755,8,0,41,2.5,-6.1
WY,-106.32,42.73,16762,23,0,66,9.2,-0.6
WY,-106.32,42.73,16761,20,3,64,2.4,-5
WY,-106.32,42.73,16760,18,3,61,-4.2,-14.1
WY,-106.32,42.73,16759,10,5,56,#N/A,-14.3
WY,-106.32,42.73,16758,8,0,56,6.5,-9
WY,-106.32,42.73,16757,8,0,56,0.1,-9.4
WY,-106.32,42.73,16756,8,0,56,-0.4,-7.4
WY,-106.32,42.73,16755,8,0,56,6.7,-6.2
WY,-109.38,43.67,16762,28,0,64,7.9,-13.4
WY,-109.38,43.67,16761,28,0,64,7.7,-13.6
WY,-109.38,43.67,16760,28,0,64,1.3,-25.8
WY,-109.38,43.67,16759,28,0,64,-1.1,-25.2
WY,-109.38,43.67,16758,15,10,53,-0.7,-15.6
WY,-109.38,43.67,16757,10,5,48,-1.4,-14.8
WY,-109.38,43.67,16756,10,0,48,7.1,-16.7
WY,-109.38,43.67,16755,10,0,48,3,-13.3
WY,-110.93,43.78,16762,206,0,216,4.3,-2.9
WY,-110.93,43.78,16761,203,3,213,1.4,-9
WY,-110.93,43.78,16760,203,0,213,-3.9,-16.2
WY,-110.93,43.78,16759,203,0,213,-4.8,-17.1
WY,-110.93,43.78,16758,165,30,183,-2.6,-10.6
WY,-110.93,43.78,16757,160,3,180,-4.4,-11.9
WY,-110.93,43.78,16756,157,3,178,-5.6,-13.5
WY,-110.93,43.78,16755,157,0,178,-1.8,-11.8
WY,-109.88,43.38,16762,79,3,119,3.2,-5.7
WY,-109.88,43.38,16761,76,3,117,4.5,-8.9
WY,-109.88,43.38,16760,71,3,114,-1.2,-17
WY,-109.88,43.38,16759,71,0,114,-4,-18.5
WY,-109.88,43.38,16758,53,18,97,-4,-11.6
WY,-109.88,43.38,16757,53,0,97,-5.1,-12
WY,-109.88,43.38,16756,51,3,94,-2.9,-13.8
WY,-109.88,43.38,16755,51,0,94,-1.1,-9.6
WY,-110.67,44.13,16762,46,0,160,2.4,-22.3
WY,-110.67,44.13,16761,46,3,157,3,-23.6
WY,-110.67,44.13,16760,46,0,157,-1.4,-28.8
WY,-110.67,44.13,16759,46,0,157,-1.9,-25.5
WY,-110.67,44.13,16758,33,18,140,-1.5,-10.3
WY,-110.67,44.13,16757,30,5,135,1,-15.6
WY,-110.67,44.13,16756,28,5,130,-0.9,-12.6
WY,-110.67,44.13,16755,28,0,130,-0.8,-10.8
WY,-110.43,43.34,16762,46,0,109,3.2,-18.3
WY,-110.43,43.34,16761,46,0,109,3.5,-14.1
WY,-110.43,43.34,16760,46,0,109,-1.4,-25.9
WY,-110.43,43.34,16759,46,0,109,-0.1,-18.3
WY,-110.43,43.34,16758,18,30,79,-1,-5.1
WY,-110.43,43.34,16757,15,3,76,0.8,-4.2
WY,-110.43,43.34,16756,13,3,74,5.2,-8
WY,-110.43,43.34,16755,13,0,74,5.6,-4.7
WY,-110.04,44.48,16762,46,0,140,2.7,-15
WY,-110.04,44.48,16761,46,0,140,5.8,-14.1
WY,-110.04,44.48,16760,46,3,137,-1.1,-22.9
WY,-110.04,44.48,16759,46,5,132,-1.7,-21.5
WY,-110.04,44.48,16758,36,8,124,-1,-5.9
WY,-110.04,44.48,16757,30,8,117,-0.9,-8.3
WY,-110.04,44.48,16756,28,0,117,-0.4,-9.4
WY,-110.04,44.48,16755,28,0,117,3.7,-10
WY,-110.58,44.37,16762,41,5,107,4.4,-18.3
WY,-110.58,44.37,16761,43,0,107,2.4,-16.2
WY,-110.58,44.37,16760,43,0,107,-2.2,-27.1
WY,-110.58,44.37,16759,43,0,107,-3.4,-24.3
WY,-110.58,44.37,16758,33,8,99,-2.5,-9.8
WY,-110.58,44.37,16757,33,0,99,-1.9,-11
WY,-110.58,44.37,16756,30,3,97,-3.1,-13.9
WY,-110.58,44.37,16755,30,0,97,1.2,-13
WY,-110.2,43.13,16762,30,0,71,5.7,-5.5
WY,-110.2,43.13,16761,30,0,71,4.1,-5.5
WY,-110.2,43.13,16760,30,3,69,-1.7,-13.5
WY,-110.2,43.13,16759,30,0,69,-1,-11.5
WY,-110.2,43.13,16758,10,15,53,-1.7,-9.5
WY,-110.2,43.13,16757,10,0,53,-2,-8
WY,-110.2,43.13,16756,8,3,51,-1.3,-8.7
WY,-110.2,43.13,16755,8,0,51,2.3,-5.8
WY,-110.02,43.25,16762,51,0,97,3.9,-14.6
WY,-110.02,43.25,16761,51,0,97,4.8,-14.4
WY,-110.02,43.25,16760,51,0,97,1.5,-24.4
WY,-110.02,43.25,16759,51,0,97,-0.9,-21.2
WY,-110.02,43.25,16758,25,23,74,-1,-8.2
WY,-110.02,43.25,16757,18,5,69,-1.5,-7.9
WY,-110.02,43.25,16756,18,0,69,3.1,-9.4
WY,-110.02,43.25,16755,13,3,66,3.9,-7
WY,-109.95,43.11,16762,56,0,91,6,-12.7
WY,-109.95,43.11,16761,56,0,91,6.7,-11.5
WY,-109.95,43.11,16760,56,0,91,-0.8,-20.6
WY,-109.95,43.11,16759,56,0,91,-1.6,-17
WY,-109.95,43.11,16758,43,15,76,-1.7,-11.2
WY,-109.95,43.11,16757,33,10,66,-2,-8.3
WY,-109.95,43.11,16756,33,0,66,2.6,-9.4
WY,-109.95,43.11,16755,30,3,64,3.4,-6.7
WY,-109.45,43.28,16762,30,0,56,7.6,-3.4
WY,-109.45,43.28,16761,30,0,56,8.4,-2.4
WY,-109.45,43.28,16760,30,5,51,0.5,-13.6
WY,-109.45,43.28,16759,28,3,48,-2.5,-17.1
WY,-109.45,43.28,16758,20,5,43,-1.5,-8.7
WY,-109.45,43.28,16757,18,3,41,-2.6,-9.3
WY,-109.45,43.28,16756,15,3,38,2.6,-12.6
WY,-109.45,43.28,16755,15,0,38,1.5,-10.7
WY,-110.45,43.94,16762,64,3,152,0.9,-15.9
WY,-110.45,43.94,16761,64,0,152,-0.2,-17.2
WY,-110.45,43.94,16760,64,3,150,-3.6,-24
WY,-110.45,43.94,16759,64,0,150,-0.9,-19
WY,-110.45,43.94,16758,48,18,132,-0.8,-9.7
WY,-110.45,43.94,16757,41,5,127,-0.7,-8.9
WY,-110.45,43.94,16756,36,5,122,0.8,-12.3
WY,-110.45,43.94,16755,36,0,122,3.3,-8.3
WY,-109.79,44.38,16762,122,0,165,2,-3.3
WY,-109.79,44.38,16761,122,3,163,3.6,-3.4
WY,-109.79,44.38,16760,119,0,163,-2.6,-13.7
WY,-109.79,44.38,16759,119,0,163,-6,-17.1
WY,-109.79,44.38,16758,97,23,140,-3.6,-11.8
WY,-109.79,44.38,16757,91,3,137,-3.9,-12.6
WY,-109.79,44.38,16756,86,5,132,-2.3,-12
WY,-109.79,44.38,16755,86,0,132,-1.8,-11.7
WY,-109.78,44.65,16762,142,3,203,3.3,-3.2
WY,-109.78,44.65,16761,140,3,201,3.3,-8.4
WY,-109.78,44.65,16760,137,3,198,-4,-16.2
WY,-109.78,44.65,16759,137,0,198,-5.1,-17.8
WY,-109.78,44.65,16758,114,28,170,-3.1,-10.3
WY,-109.78,44.65,16757,107,8,163,-3.4,-10.3
WY,-109.78,44.65,16756,107,3,160,-2.4,-11.3
WY,-109.78,44.65,16755,109,0,160,-0.3,-9.4
WY,-109.32,43.86,16762,48,0,71,1.4,-5.8
WY,-109.32,43.86,16761,48,0,71,5.3,-4.3
WY,-109.32,43.86,16760,48,0,71,1.3,-16.8
WY,-109.32,43.86,16759,48,0,71,-3.4,-20.4
WY,-109.32,43.86,16758,41,5,66,-3,-11.5
WY,-109.32,43.86,16757,36,5,61,-1.4,-10.9
WY,-109.32,43.86,16756,33,3,58,1.2,-12.7
WY,-109.32,43.86,16755,33,0,58,-0.6,-11.2
WY,-110.14,43.17,16762,51,0,102,4.8,-12.6
WY,-110.14,43.17,16761,51,0,102,7,-14.2
WY,-110.14,43.17,16760,51,0,102,-2.2,-23.9
WY,-110.14,43.17,16759,51,0,102,-1.3,-21.7
WY,-110.14,43.17,16758,28,23,79,-2.6,-13.7
WY,-110.14,43.17,16757,20,8,71,-1.4,-9.3
WY,-110.14,43.17,16756,20,3,69,1.3,-13.9
WY,-110.14,43.17,16755,20,0,69,3.1,-9.9
WY,-109.24,44.3,16762,25,0,89,7.7,1.8
WY,-109.24,44.3,16761,25,0,89,7.4,1.2
WY,-109.24,44.3,16760,25,0,89,1.5,-8.4
WY,-109.24,44.3,16759,23,5,84,-6.7,-13.7
WY,-109.24,44.3,16758,15,10,74,-1.9,-8.5
WY,-109.24,44.3,16757,15,0,74,0.8,-8.9
WY,-109.24,44.3,16756,15,0,74,3.3,-6.9
WY,-109.24,44.3,16755,13,3,71,0.7,-7.4
WY,-109.91,44.73,16762,112,3,155,4.1,-7.5
WY,-109.91,44.73,16761,112,0,155,2.3,-12.2
WY,-109.91,44.73,16760,112,0,155,-5.4,-18.7
WY,-109.91,44.73,16759,112,0,155,-6.8,-18.9
WY,-109.91,44.73,16758,94,18,137,-5.9,-12.3
WY,-109.91,44.73,16757,91,0,137,-5.1,-12.6
WY,-109.91,44.73,16756,86,5,132,-5.3,-13.9
WY,-109.91,44.73,16755,86,0,132,-0.3,-12.2
WY,-110.22,44.15,16762,130,0,175,2,-11.3
WY,-110.22,44.15,16761,130,0,175,1.4,-14.6
WY,-110.22,44.15,16760,130,0,175,-5.7,-21.1
WY,-110.22,44.15,16759,130,0,175,-5.2,-21.8
WY,-110.22,44.15,16758,112,18,157,-3.9,-11.8
WY,-110.22,44.15,16757,104,5,152,-4.2,-12.6
WY,-110.22,44.15,16756,104,0,152,-4,-15.2
WY,-110.22,44.15,16755,102,3,150,-1.4,-12
WY,-109.82,43.93,16762,58,0,91,4.8,-9.8
WY,-109.82,43.93,16761,58,0,91,3.5,-8.9
WY,-109.82,43.93,16760,58,0,91,-0.9,-20
WY,-109.82,43.93,16759,58,0,91,-0.6,-19.1
WY,-109.82,43.93,16758,43,15,76,0.6,-8.1
WY,-109.82,43.93,16757,43,0,76,-0.9,-8.1
WY,-109.82,43.93,16756,38,5,71,0.5,-12.7
WY,-109.82,43.93,16755,38,0,71,2.8,-6.8
WY,-110.61,42.96,16762,122,0,97,4.7,-5.8
WY,-110.61,42.96,16761,122,0,97,0.8,-9.8
WY,-110.61,42.96,16760,119,3,94,-6.6,-17.4
WY,-110.61,42.96,16759,112,8,86,-1.6,-16.3
WY,-110.61,42.96,16758,81,18,69,-1.9,-9
WY,-110.61,42.96,16757,69,8,61,-3.8,-9.3
WY,-110.61,42.96,16756,64,3,58,-4.9,-11.4
WY,-110.61,42.96,16755,64,0,58,-1.6,-9.8
WY,-109.67,43.7,16762,66,0,104,7.6,-6.3
WY,-109.67,43.7,16761,66,0,104,9.9,-7.2
WY,-109.67,43.7,16760,66,0,104,-0.2,-21.3
WY,-109.67,43.7,16759,66,0,104,-1.7,-21.5
WY,-109.67,43.7,16758,48,18,86,-0.6,-8.5
WY,-109.67,43.7,16757,43,5,81,-2.2,-8.8
WY,-109.67,43.7,16756,38,5,76,3.5,-12.1
WY,-109.67,43.7,16755,41,0,76,3.5,-11.3
WY,-109.75,43.5,16762,53,0,94,4.9,-1.9
WY,-109.75,43.5,16761,53,0,94,5.3,-4.8
WY,-109.75,43.5,16760,51,8,86,-2.5,-14.9
WY,-109.75,43.5,16759,48,3,84,-2.5,-16
WY,-109.75,43.5,16758,36,13,71,-2.4,-9.4
WY,-109.75,43.5,16757,33,3,69,-3.4,-10
WY,-109.75,43.5,16756,33,0,69,-0.4,-9.8
WY,-109.75,43.5,16755,33,0,69,1.9,-8.1
WY,-110.16,44.48,16762,89,3,178,5.5,-13.4
WY,-110.16,44.48,16761,89,0,178,3.8,-14.7
WY,-110.16,44.48,16760,89,0,178,-3.1,-22
WY,-110.16,44.48,16759,89,0,178,-3.8,-22
WY,-110.16,44.48,16758,79,13,165,-2.5,-8.8
WY,-110.16,44.48,16757,74,5,160,-2.6,-8.9
WY,-110.16,44.48,16756,71,3,157,-2.7,-11.8
WY,-110.16,44.48,16755,71,0,157,0.7,-8.9
WY,-110.13,43.39,16762,58,3,79,1.2,-15
WY,-110.13,43.39,16761,56,3,76,-0.5,-19.7
WY,-110.13,43.39,16760,56,0,76,-5.3,-28.9
WY,-110.13,43.39,16759,51,8,69,-2.1,-27.2
WY,-110.13,43.39,16758,41,13,56,-1.6,-11.8
WY,-110.13,43.39,16757,36,0,56,-0.5,-11.8
WY,-110.13,43.39,16756,36,0,56,-1.1,-14.9
WY,-110.13,43.39,16755,36,0,56,1.5,-8.9
WY,-110.91,43.52,16762,64,3,147,6.1,-6.2
WY,-110.91,43.52,16761,61,3,145,1.6,-10
WY,-110.91,43.52,16760,61,0,145,-1.4,-15.7
WY,-110.91,43.52,16759,61,0,145,-0.4,-14.1
WY,-110.91,43.52,16758,38,23,122,0,-7.2
WY,-110.91,43.52,16757,36,3,119,-1.8,-7.8
WY,-110.91,43.52,16756,33,3,117,-1.6,-9.5
WY,-110.91,43.52,16755,33,0,117,-0.2,-8
WY,-109.18,44.03,16762,13,0,107,7.7,-3.2
WY,-109.18,44.03,16761,13,0,107,9.5,-3.3
WY,-109.18,44.03,16760,13,3,104,6.2,-18.8
WY,-109.18,44.03,16759,5,5,99,-4.5,-19.8
WY,-109.18,44.03,16758,0,3,97,0,-8.7
WY,-109.18,44.03,16757,3,0,97,5.2,-7.3
WY,-109.18,44.03,16756,0,3,94,7,-11.3
WY,-109.18,44.03,16755,0,0,94,2.5,-9.9
WY,-109.76,43.01,16762,53,3,117,7.6,-2.3
WY,-109.76,43.01,16761,53,0,117,7.4,-3.9
WY,-109.76,43.01,16760,46,8,109,-3.3,-14
WY,-109.76,43.01,16759,46,0,109,-2.6,-14.1
WY,-109.76,43.01,16758,30,13,97,-2.9,-10.2
WY,-109.76,43.01,16757,23,5,91,-4.1,-10
WY,-109.76,43.01,16756,23,0,91,1.7,-8.1
WY,-109.76,43.01,16755,23,0,91,1.9,-7.7
WY,-110.67,44.21,16762,107,0,190,2.5,-10.9
WY,-110.67,44.21,16761,107,0,190,0.8,-12.6
WY,-110.67,44.21,16760,107,0,190,-5,-19.6
WY,-110.67,44.21,16759,107,0,190,-3.5,-16.4
WY,-110.67,44.21,16758,89,18,173,-2.5,-9.6
WY,-110.67,44.21,16757,89,0,173,-2.4,-11.9
WY,-110.67,44.21,16756,84,5,168,-2.5,-11.4
WY,-110.67,44.21,16755,84,0,168,-1.4,-11.5
WY,-110.83,44.13,16762,91,0,211,2.1,-18
WY,-110.83,44.13,16761,91,0,211,1.9,-19.9
WY,-110.83,44.13,16760,91,0,211,-3.3,-25.9
WY,-110.83,44.13,16759,91,0,211,-3.2,-23.4
WY,-110.83,44.13,16758,61,30,180,-2.5,-9
WY,-110.83,44.13,16757,58,3,178,-1.6,-12
WY,-110.83,44.13,16756,53,5,173,-2.1,-14.8
WY,-110.83,44.13,16755,53,0,173,-2.8,-11.5
WY,-110.06,43.75,16762,109,0,168,4.9,-6.5
WY,-110.06,43.75,16761,107,3,165,3,-9.6
WY,-110.06,43.75,16760,104,3,163,-5.2,-17.4
WY,-110.06,43.75,16759,102,3,160,-3.5,-18.3
WY,-110.06,43.75,16758,81,20,140,-3,-12.1
WY,-110.06,43.75,16757,76,8,132,-4.8,-12.6
WY,-110.06,43.75,16756,74,3,130,-4.2,-13
WY,-110.06,43.75,16755,74,3,127,0.3,-9.9
WY,-110.93,43.78,16762,206,0,216,4.3,-2.9
WY,-110.93,43.78,16761,203,3,213,1.4,-9
WY,-110.93,43.78,16760,203,0,213,-3.9,-16.2
WY,-110.93,43.78,16759,203,0,213,-4.8,-17.1
WY,-110.93,43.78,16758,165,30,183,-2.6,-10.6
WY,-110.93,43.78,16757,160,3,180,-4.4,-11.9
WY,-110.93,43.78,16756,157,3,178,-5.6,-13.5
WY,-110.93,43.78,16755,157,0,178,-1.8,-11.8
WY,-109.88,43.38,16762,79,3,119,3.2,-5.7
WY,-109.88,43.38,16761,76,3,117,4.5,-8.9
WY,-109.88,43.38,16760,71,3,114,-1.2,-17
WY,-109.88,43.38,16759,71,0,114,-4,-18.5
WY,-109.88,43.38,16758,53,18,97,-4,-11.6
WY,-109.88,43.38,16757,53,0,97,-5.1,-12
WY,-109.88,43.38,16756,51,3,94,-2.9,-13.8
WY,-109.88,43.38,16755,51,0,94,-1.1,-9.6
WY,-110.67,44.13,16762,46,0,160,2.4,-22.3
WY,-110.67,44.13,16761,46,3,157,3,-23.6
WY,-110.67,44.13,16760,46,0,157,-1.4,-28.8
WY,-110.67,44.13,16759,46,0,157,-1.9,-25.5
WY,-110.67,44.13,16758,33,18,140,-1.5,-10.3
WY,-110.67,44.13,16757,30,5,135,1,-15.6
WY,-110.67,44.13,16756,28,5,130,-0.9,-12.6
WY,-110.67,44.13,16755,28,0,130,-0.8,-10.8
ID,-111.21,43.57,16762,58,3,147,8.7,-6.9
ID,-111.21,43.57,16761,58,0,147,4.4,-10.1
ID,-111.21,43.57,16760,58,0,147,0.4,-15.5
ID,-111.21,43.57,16759,58,0,147,1.1,-14.7
ID,-111.21,43.57,16758,28,30,117,1.5,-3.9
ID,-111.21,43.57,16757,28,0,117,1.4,-4.3
ID,-111.21,43.57,16756,25,3,114,-0.9,-10.8
ID,-111.21,43.57,16755,25,0,114,3.3,-9.2
WY,-110.43,43.34,16762,46,0,109,3.2,-18.3
WY,-110.43,43.34,16761,46,0,109,3.5,-14.1
WY,-110.43,43.34,16760,46,0,109,-1.4,-25.9
WY,-110.43,43.34,16759,46,0,109,-0.1,-18.3
WY,-110.43,43.34,16758,18,30,79,-1,-5.1
WY,-110.43,43.34,16757,15,3,76,0.8,-4.2
WY,-110.43,43.34,16756,13,3,74,5.2,-8
WY,-110.43,43.34,16755,13,0,74,5.6,-4.7
WY,-110.04,44.48,16762,46,0,140,2.7,-15
WY,-110.04,44.48,16761,46,0,140,5.8,-14.1
WY,-110.04,44.48,16760,46,3,137,-1.1,-22.9
WY,-110.04,44.48,16759,46,5,132,-1.7,-21.5
WY,-110.04,44.48,16758,36,8,124,-1,-5.9
WY,-110.04,44.48,16757,30,8,117,-0.9,-8.3
WY,-110.04,44.48,16756,28,0,117,-0.4,-9.4
WY,-110.04,44.48,16755,28,0,117,3.7,-10
WY,-110.58,44.37,16762,41,5,107,4.4,-18.3
WY,-110.58,44.37,16761,43,0,107,2.4,-16.2
WY,-110.58,44.37,16760,43,0,107,-2.2,-27.1
WY,-110.58,44.37,16759,43,0,107,-3.4,-24.3
WY,-110.58,44.37,16758,33,8,99,-2.5,-9.8
WY,-110.58,44.37,16757,33,0,99,-1.9,-11
WY,-110.58,44.37,16756,30,3,97,-3.1,-13.9
WY,-110.58,44.37,16755,30,0,97,1.2,-13
WY,-110.2,43.13,16762,30,0,71,5.7,-5.5
WY,-110.2,43.13,16761,30,0,71,4.1,-5.5
WY,-110.2,43.13,16760,30,3,69,-1.7,-13.5
WY,-110.2,43.13,16759,30,0,69,-1,-11.5
WY,-110.2,43.13,16758,10,15,53,-1.7,-9.5
WY,-110.2,43.13,16757,10,0,53,-2,-8
WY,-110.2,43.13,16756,8,3,51,-1.3,-8.7
WY,-110.2,43.13,16755,8,0,51,2.3,-5.8
WY,-110.02,43.25,16762,51,0,97,3.9,-14.6
WY,-110.02,43.25,16761,51,0,97,4.8,-14.4
WY,-110.02,43.25,16760,51,0,97,1.5,-24.4
WY,-110.02,43.25,16759,51,0,97,-0.9,-21.2
WY,-110.02,43.25,16758,25,23,74,-1,-8.2
WY,-110.02,43.25,16757,18,5,69,-1.5,-7.9
WY,-110.02,43.25,16756,18,0,69,3.1,-9.4
WY,-110.02,43.25,16755,13,3,66,3.9,-7
WY,-109.95,43.11,16762,56,0,91,6,-12.7
WY,-109.95,43.11,16761,56,0,91,6.7,-11.5
WY,-109.95,43.11,16760,56,0,91,-0.8,-20.6
WY,-109.95,43.11,16759,56,0,91,-1.6,-17
WY,-109.95,43.11,16758,43,15,76,-1.7,-11.2
WY,-109.95,43.11,16757,33,10,66,-2,-8.3
WY,-109.95,43.11,16756,33,0,66,2.6,-9.4
WY,-109.95,43.11,16755,30,3,64,3.4,-6.7
WY,-110.59,42.76,16762,86,0,130,2.2,-11
WY,-110.59,42.76,16761,89,0,130,1.4,-9.3
WY,-110.59,42.76,16760,86,3,127,-5,-13.3
WY,-110.59,42.76,16759,84,3,124,-0.6,-13.5
WY,-110.59,42.76,16758,61,23,102,-0.3,-9
WY,-110.59,42.76,16757,53,10,91,-2.4,-9.2
WY,-110.59,42.76,16756,48,8,84,-2.3,-10.2
WY,-110.59,42.76,16755,48,0,84,0.4,-8.5
WY,-110.45,43.94,16762,64,3,152,0.9,-15.9
WY,-110.45,43.94,16761,64,0,152,-0.2,-17.2
WY,-110.45,43.94,16760,64,3,150,-3.6,-24
WY,-110.45,43.94,16759,64,0,150,-0.9,-19
WY,-110.45,43.94,16758,48,18,132,-0.8,-9.7
WY,-110.45,43.94,16757,41,5,127,-0.7,-8.9
WY,-110.45,43.94,16756,36,5,122,0.8,-12.3
WY,-110.45,43.94,16755,36,0,122,3.3,-8.3
WY,-109.79,44.38,16762,122,0,165,2,-3.3
WY,-109.79,44.38,16761,122,3,163,3.6,-3.4
WY,-109.79,44.38,16760,119,0,163,-2.6,-13.7
WY,-109.79,44.38,16759,119,0,163,-6,-17.1
WY,-109.79,44.38,16758,97,23,140,-3.6,-11.8
WY,-109.79,44.38,16757,91,3,137,-3.9,-12.6
WY,-109.79,44.38,16756,86,5,132,-2.3,-12
WY,-109.79,44.38,16755,86,0,132,-1.8,-11.7
WY,-110.14,43.17,16762,51,0,102,4.8,-12.6
WY,-110.14,43.17,16761,51,0,102,7,-14.2
WY,-110.14,43.17,16760,51,0,102,-2.2,-23.9
WY,-110.14,43.17,16759,51,0,102,-1.3,-21.7
WY,-110.14,43.17,16758,28,23,79,-2.6,-13.7
WY,-110.14,43.17,16757,20,8,71,-1.4,-9.3
WY,-110.14,43.17,16756,20,3,69,1.3,-13.9
WY,-110.14,43.17,16755,20,0,69,3.1,-9.9
WY,-110.22,44.15,16762,130,0,175,2,-11.3
WY,-110.22,44.15,16761,130,0,175,1.4,-14.6
WY,-110.22,44.15,16760,130,0,175,-5.7,-21.1
WY,-110.22,44.15,16759,130,0,175,-5.2,-21.8
WY,-110.22,44.15,16758,112,18,157,-3.9,-11.8
WY,-110.22,44.15,16757,104,5,152,-4.2,-12.6
WY,-110.22,44.15,16756,104,0,152,-4,-15.2
WY,-110.22,44.15,16755,102,3,150,-1.4,-12
WY,-109.82,43.93,16762,58,0,91,4.8,-9.8
WY,-109.82,43.93,16761,58,0,91,3.5,-8.9
WY,-109.82,43.93,16760,58,0,91,-0.9,-20
WY,-109.82,43.93,16759,58,0,91,-0.6,-19.1
WY,-109.82,43.93,16758,43,15,76,0.6,-8.1
WY,-109.82,43.93,16757,43,0,76,-0.9,-8.1
WY,-109.82,43.93,16756,38,5,71,0.5,-12.7
WY,-109.82,43.93,16755,38,0,71,2.8,-6.8
WY,-110.61,42.96,16762,122,0,97,4.7,-5.8
WY,-110.61,42.96,16761,122,0,97,0.8,-9.8
WY,-110.61,42.96,16760,119,3,94,-6.6,-17.4
WY,-110.61,42.96,16759,112,8,86,-1.6,-16.3
WY,-110.61,42.96,16758,81,18,69,-1.9,-9
WY,-110.61,42.96,16757,69,8,61,-3.8,-9.3
WY,-110.61,42.96,16756,64,3,58,-4.9,-11.4
WY,-110.61,42.96,16755,64,0,58,-1.6,-9.8
WY,-109.67,43.7,16762,66,0,104,7.6,-6.3
WY,-109.67,43.7,16761,66,0,104,9.9,-7.2
WY,-109.67,43.7,16760,66,0,104,-0.2,-21.3
WY,-109.67,43.7,16759,66,0,104,-1.7,-21.5
WY,-109.67,43.7,16758,48,18,86,-0.6,-8.5
WY,-109.67,43.7,16757,43,5,81,-2.2,-8.8
WY,-109.67,43.7,16756,38,5,76,3.5,-12.1
WY,-109.67,43.7,16755,41,0,76,3.5,-11.3
WY,-109.75,43.5,16762,53,0,94,4.9,-1.9
WY,-109.75,43.5,16761,53,0,94,5.3,-4.8
WY,-109.75,43.5,16760,51,8,86,-2.5,-14.9
WY,-109.75,43.5,16759,48,3,84,-2.5,-16
WY,-109.75,43.5,16758,36,13,71,-2.4,-9.4
WY,-109.75,43.5,16757,33,3,69,-3.4,-10
WY,-109.75,43.5,16756,33,0,69,-0.4,-9.8
WY,-109.75,43.5,16755,33,0,69,1.9,-8.1
WY,-110.16,44.48,16762,89,3,178,5.5,-13.4
WY,-110.16,44.48,16761,89,0,178,3.8,-14.7
WY,-110.16,44.48,16760,89,0,178,-3.1,-22
WY,-110.16,44.48,16759,89,0,178,-3.8,-22
WY,-110.16,44.48,16758,79,13,165,-2.5,-8.8
WY,-110.16,44.48,16757,74,5,160,-2.6,-8.9
WY,-110.16,44.48,16756,71,3,157,-2.7,-11.8
WY,-110.16,44.48,16755,71,0,157,0.7,-8.9
WY,-110.13,43.39,16762,58,3,79,1.2,-15
WY,-110.13,43.39,16761,56,3,76,-0.5,-19.7
WY,-110.13,43.39,16760,56,0,76,-5.3,-28.9
WY,-110.13,43.39,16759,51,8,69,-2.1,-27.2
WY,-110.13,43.39,16758,41,13,56,-1.6,-11.8
WY,-110.13,43.39,16757,36,0,56,-0.5,-11.8
WY,-110.13,43.39,16756,36,0,56,-1.1,-14.9
WY,-110.13,43.39,16755,36,0,56,1.5,-8.9
WY,-110.91,43.52,16762,64,3,147,6.1,-6.2
WY,-110.91,43.52,16761,61,3,145,1.6,-10
WY,-110.91,43.52,16760,61,0,145,-1.4,-15.7
WY,-110.91,43.52,16759,61,0,145,-0.4,-14.1
WY,-110.91,43.52,16758,38,23,122,0,-7.2
WY,-110.91,43.52,16757,36,3,119,-1.8,-7.8
WY,-110.91,43.52,16756,33,3,117,-1.6,-9.5
WY,-110.91,43.52,16755,33,0,117,-0.2,-8
WY,-109.76,43.01,16762,53,3,117,7.6,-2.3
WY,-109.76,43.01,16761,53,0,117,7.4,-3.9
WY,-109.76,43.01,16760,46,8,109,-3.3,-14
